URL,label
http://www.fdsms.net63.net,0
https://www.cumberlandlodge.ac.uk,1
https://www.rfglobalnet.com,1
https://www.kulr8.com,1
https://www.msk-media.com,1
https://www.mcdonoughga.org,1
https://sadatcoldstorage.com/sella/sella.it/e7d4e19/sign_in.php,0
https://www.opal-rt.com,1
https://www.marlinbirna.com,1
https://www.greyhound.com.mx,1
https://www.codastory.com,1
https://www.hawaiiweblog.com,1
http://www.educacaosemdistancia.net,0
http://www.ynarliahel.xyz,0
https://www.tomkins.org,1
https://supptbanresrv.supprtbanr.repl.co,0
https://de-29300.firebaseapp.com/,0
https://www.yourhrworld.com,1
https://www.matchisland.com,1
https://synslabs.firebaseapp.com/wallet/connect/import/5,0
http://www.office360-pub.16mb.com,0
https://www.cityofevanston.org,1
https://ad-dlvr17.weebly.com/,0
https://irsstimuluscheckeligibility.site,0
http://www.goodmorningpaname.com,0
https://www.teslarati.com,1
https://www.yogapedia.com,1
http://pesc.pw/4xu6ez,0
https://syncsub-support.web.app/,0
https://www.bee-hexagon.net,1
https://www.aquatotsswimmingschool.com.au,1
https://www.vitalorganizer.com,1
https://storageapi.fleek.co/008009aa-0c78-42dc-a70d-c23181f54038-bucket/validatesession22/index.html#corinne@zilch.nl,0
https://ipfs.eth.aragon.network/ipfs/bafybeiekbq3txwvwxof34ls4zwxh7okpxj5x4k3laufqqfjdo7qfr7zx6e,0
http://blocksync.firebaseapp.com,0
https://www.ar13.cl,1
https://www.vixra.org,1
http://security-page-community-standards.blogspot.cl/,0
https://www.achfood.com,1
https://www.phelpscountyfocus.com,1
https://www.fares-foundation.org,1
https://www.webofmimicry.com,1
https://beta-track.firebaseapp.com/,0
https://www.amnestyshop.org.uk,1
https://www.en.portnews.ru,1
http://www.bigfun.xyz,0
https://www.stockholm50.global,1
https://www.participatorybudgeting.org,1
https://www.digitblue.com,1
https://www.icanw.org,1
https://www.trafficchina.org,1
https://cloudflare-ipfs.com/ipfs/bafybeighy6ec72hnigor4ubi7lkcryjj6v3cryeajjutskslvrx7dm6pci/,0
https://www.newsdaytonabeach.com,1
https://klubmclain.wixsite.com/my-site,0
https://www.nzcta.co.nz,1
https://www.christianfilipina.com,1
https://www.suqia.ae,1
https://newv-b914d.web.app/,0
http://bafybeicyk3cahn44vaxcajh7lpj7fku22y46smm5jjygwbw2gw2armkhh4.ipfs.dweb.link/,0
http://www.s1p.no-ip.bz,0
https://www.24hourfitness.com,1
https://www.texas-joes.com,1
https://amazon-hgfhtt.zyns.com/mobile/signim.php,0
https://www.sensorsinc.com,1
https://sitebuilder186714.dynadot.com/,0
http://www.classicscase.com,0
https://bafybeibtzwk4n6aishsypwnt3w5b7wmqeft7gsptjztz6isbqogvt7l7zm.ipfs.nftstorage.link,0
https://www.arzobispadodelima.org,1
https://www.dlrect-smtb.jp.ap1.ib.tbtmskr.com/ibg/client/index_pc.php,0
https://cmr-gennials.firebaseapp.com/,0
https://www.naics.com,1
http://www.use-records.com,0
https://bafybeihqusaxsflwec4d4sjzlac76lpf3nybuywyssaogbsiebmegv4xjq.ipfs.dweb.link/,0
https://www.mae.co.uk,1
https://helpaccountid10034589346709.firebaseapp.com/,0
https://www.faconjacmin.com,1
http://www.solutionzip.us,0
http://www.i02.cn,0
https://www.gemwebb.com,1
https://www.spa-francorchamps.be,1
http://www.xnxx.c1.biz,0
http://www.elitter.net,0
https://www.uniteautomotive.com,1
https://amendes-secure.fr/,0
http://www.tribupublicidad.com.co,0
https://docs.google.com/presentation/d/e/2pacx-1vqjoseez-ix3h6iu2jhxee0ttbwtdliuesookwg3-ylji9in7yh5j7-yrwgjxbnmbthyqm56dqzdq1b/pub?start=false&loop=false&delayms=3000,0
https://www.equidem.org,1
https://www.neuralit.com,1
http://www.tsoftonline.com,0
https://att-101680.weeblysite.com/,0
http://www.malletttrg.ml,0
https://francemsgcabc10.firebaseapp.com/,0
https://nauticalesteemedyottabyte--bisakjas.repl.co/,0
http://www.campbellm.cf,0
http://www.iran-peygiri.ml,0
http://finnfestusa2014.org/,0
https://www.capella.edu,1
http://agencesgwn001.firebaseapp.com/,0
http://toshies.li-vedrops.xyz,0
https://www.fountainhill.org,1
https://www.thepursuitofcocktails.com,1
http://www.memoirofanerd.com,0
http://erorng3.hyperphp.com/?i=1,0
https://www.thk.org.tr,1
https://klientelv1.myclickfunnels.com/swistraatest,0
http://inicioseguridad1.webcindario.com/,0
http://www.burst-media.com,0
https://www.direct.smbo.auxiliarpapelera.com/ibg/client/home.php,0
https://www.milchundzucker.de,1
https://visualizzadispositivo23.com/,0
https://www.winemerchantcincinnati.com,1
https://uknypxl-rqf-3.ml/sharepointvaxtzoe4qxuocwsvngs0urycwfhm0jrt/,0
https://www.priestsforlife.org,1
https://gateway.pinata.cloud/ipfs/bafybeia6fhvy2qxgdpxbwimbjbkwh6bznj3bonuyj2vdkrbk2c55o4payi,0
https://www.adamenfroy.com,1
https://www.syariahcourt.gov.sg,1
https://www.businesstravelnewseurope.com,1
http://www.admaacademy.sk,0
https://www.dopinghafiza.com,1
https://www.lefilrougetextiles.com,1
http://www.myjeacsceooesb.moyjeasocseeseb.gzfmft.top/uwbrvz8quj/page1.php,0
https://thirstyscientificcontrolflowgraph.servbachn.repl.co/,0
https://www.aag.org,1
https://www.jazz2online.com,1
http://www.nanopool.org,0
http://pinballfinder.org/scafantri.html,0
https://docs.google.com/presentation/d/e/2pacx-1vryztkpxalu1-p_3pvfdag9xf4pd-hv8zelnzglajhqlh4wxjyb-prr5y31zdffd6fmdkcdxa6fcl40/pub?start=false&loop=false&delayms=3000,0
https://youla.com.se/t5lwu7d/ex,0
https://www.joomsky.com,1
https://www.fashionsootra.com,1
https://www.fault.no,1
https://supportsystemprivacyproblem.start.page/?account-service,0
http://www.otyfuwym.cf,0
https://www.pennsauken.net,1
http://www.redirstats.com,0
https://www.youcanplayproject.org,1
https://www.thegoodscentscompany.com,1
http://mail.deliverylifesupport.com/public/uvasfv2jghlh38ftlwkjx9znktfvd2ke,0
https://www.tendancefood.com,1
http://www.hostasa.org,0
http://www.shophoof.com,0
http://axieinfiinity.download,0
https://www.eastern-spirituality.com,1
https://www.onswiftwings.com,1
https://spinhost.net/wp-file-manager/inc/images/wp-includes/redirect.php,0
http://www.fixyourprocess.com,0
https://www.atheism.ru,1
https://gateway.ipfs.io/ipfs/bafybeifp5xd7rlkiagub3plyvtm4cl7gzctw65ndle7cdxbczbsldlhgy4,0
https://829eddfe-81ee-4b6c-9fe1-7585f49561c1.id.repl.co/,0
https://www.gtfcc.org,1
https://www.sandmountainherbs.com,1
https://www.sandiegomagazine.com,1
https://www.womenshistory.si.edu,1
https://www.marsdenjazzfestival.com,1
https://ipfs.io/ipfs/qmqrfremyqntbtqddiromqc1zaa5u6sjc9szc9cvjtprd4,0
https://www.lungenfibroseforum.at,1
https://www.koreanclass101.com,1
https://www.portalautomotriz.com,1
https://www.exxaro.com,1
http://base-panelllz-6.cf/eecu/,0
https://maildinshaakckjnw72.firebaseapp.com/,0
https://www.primetimer.com,1
https://www.diamondfacts.org,1
https://business-confirm-appeal-48e50.firebaseapp.com/,0
http://www.ayurvaidh.com,0
https://www.maria-johnsen.com,1
http://nvvvsnonlinex.net/,0
https://www.gymfed.be,1
http://www.lawfoundation.on.ca,0
http://www.myaccount-services.net,0
https://www.readincolour.com,1
https://olx.14512221.xyz/njvnssp8,0
http://www.funny.cannca.shop,0
https://yysde-ikamarsel1167281.codeanyapp.com/wp-includes/drr/id829291/,0
https://www.northernpen.ca,1
http://www.sebastiant.ga,0
https://www.cityofparkland.org,1
https://singlelightheartedratio.d24423.repl.co/,0
http://49.51.43.12/v3/signin/identifier?dsh=s1325660582:1679498477020489&amp;followup=https://accounts.google.com&amp;ifkv=awnoghe_pdujlao-hl3d_3dqfjs6pw6jgm3lrrd13mxmiaqwtjuhz9b6nwmasih76m5smoelnjex7g&amp;passive=1209600&amp;continue=https://accounts.google.com/&amp;flowname=weblitesignin&amp;flowentry=servicelogin&amp;ifkv=aqmjq7sxxjieeasszdpqw3017hddist77brbh3q73mjllroyz5n5myppddrjea2yr4idhjcjfalm,0
http://www.homeopharma.pt,0
https://confirm.address-match.workers.dev/,0
http://www.hasbetsx.tumblr.com,0
http://www.eurodisfraz.com,0
https://41.bancolonbiaa.repl.co/,0
https://www.drtel.com,1
https://bafybeicwt4ppxrl34nnbhbpge6622uzo2iy5khyhobbdfchp3zeqvvrune.ipfs.dweb.link/,0
https://ipfs.litnet.work/ipfs/bafybeicivf4lssd2v6zxbcgjv37mwulh2u4t4fquswv53omeunyzq6yaku,0
https://www.auctionexport.com,1
https://www.wideasleepinamerica.com,1
http://builder-quote.gsdev.co.uk/updaterequired/t-on/,0
https://mail-105352.weeblysite.com/,0
https://www.msrit.edu,1
https://portalcarballino.com/wp/privacy-policy/,0
https://exc.z13.web.core.windows.net/esdd.html,0
https://aol-mail-108192.weeblysite.com/,0
https://www.industrialartifacts.net,1
http://www.d303790c.top,0
http://www.dragon-666.np-ip.biz,0
http://www.lakhakaidea.com,0
https://www.lacrossehistory.org,1
https://www.epikwish.com,1
https://wses6.accesomanage.repl.co/,0
https://www.jillschafer.com,1
https://project1b-7236c.firebaseapp.com/,0
https://s8b-dgq8.web.app/,0
https://wandering-mud-8e3c.tpbkwpcgq.workers.dev/,0
https://www.ecrater.com,1
https://www.rtm.fr,1
https://www.amazing-holland.nl,1
https://www.dramastudiolondon.co.uk,1
http://www.pro.ac,0
https://aol-109960.weeblysite.com/,0
https://sv5-ul.firebaseapp.com/,0
http://www.jinyatri.com,0
https://web-1und1.firebaseapp.com/,0
http://www.myip-proxy.info,0
https://mynumbercard.point.soumu.jo.xbnmx.cn/,0
https://tomroble.com/bc/blockchain.com/accountrecovery/,0
https://cauliflower-vl39-pw3b.te59edi38680.workers.dev/,0
https://www.eneclann.ie,1
https://www.waterford.com,1
https://www.708media.com,1
https://www.falmouthvet.com,1
https://www.asthmaxcel.net,1
https://www.smoothradio.com,1
https://www.cparl.org,1
https://www.manilalivewire.com,1
https://www.ditzymedia.com,1
http://3115tt.me/,0
https://www.flag.de,1
https://www.truwhip.com,1
https://www.queryverse.org,1
http://orpeoap.ihostfull.com/,0
https://www.fidofriendly.com,1
https://www.mmbcconsulting.co.za,0
https://www.radiationcinema.com,1
http://3659ppp.cc/,0
https://www.strataarchitects.com,1
https://suspensiony--bloqueousuario.repl.co/,0
https://www.dailypost.vu,1
http://www.supplementhouse.net,0
https://www.thehighlandersmuseum.com,1
https://birdshome-eg.com/js/en-ch/sbb/,0
https://www.homesforsalegreenbay.com,1
https://www.nothangryanymore.com,1
http://ethereumhub33.com,0
https://www.tmmob.org.tr,1
https://www.armenia.com.au,1
http://pees-panelllw-3.ml/meritrust/,0
http://oomlusfphc.duckdns.org,0
https://www.nykirstineberg.com,1
https://www.sgames.am,1
https://www.thecheyennepost.com,1
https://www.perlmonks.org,1
https://www.bythecblog.com,1
http://www.itcsis.com,0
https://www.bse.co.bw,1
https://ipfs.io/ipfs/bafybeigzttpwkukz3ivt4xbjcoojoufgxcxcibdojeo2mgbjhqi4kmgi3e/link.html,0
http://mail.deliverylifesupport.com/public/srfk4jvzzbnbn8ksaa7ikqc9klzvndjd,0
https://www.explorewithed.co.uk,1
https://www.hemnes.kommune.no,1
https://id-u.info/iog-cliente,0
http://www.speaktartar.com,0
https://www.csbpaton.com,1
https://www.revistamedioambientejccm.es,1
https://hdsxd1.firebaseapp.com/,0
https://eventlink.to/igss,0
https://www.amda.edu,1
http://www.sinairport.com,0
https://www.metabolismofcities.org,1
https://www.strandz.org.nz,1
https://www.scarletespinal.com,0
https://www.mlssoccer.com,1
https://www.keisei.co.jp,1
https://www.bethlehem-city.org,1
https://www.novinarnica.plus,1
https://www.airportservice.com,1
https://www.aidn.jp,1
http://www.divextreme-ar.com,0
https://www.juwi.com,1
https://dev-validaritau-py.pantheonsite.io/index4.php,0
https://www.joelonsoftware.com,1
http://www.qwartwf.ml,0
https://dev-bnc-crnets.pantheonsite.io/bnac/adfs/ls19c5.html,0
https://www.parmuziku.lv,1
https://www.ocnal.com,1
https://www.nebraskasoybeans.org,1
https://galiciainforma.galiciaiks.repl.co/,0
https://www.aqonline.co.uk,1
https://www.cengage.co.in,1
https://docsreceived.myportfolio.com/,0
https://www.uz.ac.zw,1
http://www.xvhsesxklp.byinter.net,0
https://www.cpsp.org,1
https://www.myscope.training,1
https://dev-000000do.pantheonsite.io/,0
https://att-103000-servicedomain.weeblysite.com/,0
https://www.destimap.com,1
http://www.mobiles-photostudio.com,0
https://oxijtdkkfk.weeblysite.com/,0
http://www.dbsadv.com,0
https://www.cincyjungle.com,1
http://www.empiresanitaryware.com,0
http://xxdazbvqvqyzgkvujohnfrens.sepa-00980-force-drop.oa.r.appspot.com/?fbclid=iwar0zpz4a8ula7lyufo0iltd-a-imiknitl7vwf56sj-mmushujku6n-r96k,0
https://www.getkovri.org,1
https://www.grado.info,1
https://www.britainbycar.co.uk,1
https://www.northland-design.com,1
http://www.waerdxoeum.cf,0
https://www.trishtech.com,1
https://www.nhpco.org,1
https://www.bit.nl,1
https://www.trochtasflowers.com,1
https://www.hitradio.ma,1
http://www.otiifafm.net,0
https://www.stekmagazine.nl,1
https://www.scottishcampingguide.com,1
https://www.eraseracismny.org,1
http://app-fertamisa24345sajda.fft2fw9ojo-ez94ddorn4mr.p.temp-site.link/termsofservice.html,0
http://panelorange.2waky.com/orange,0
https://www.havrechamber.com,1
https://www.colorfulstage.com,1
https://www.pros-consulte.com,1
https://www.andreas.com,1
https://www.hewale.net,1
https://dev-bncrlog91.pantheonsite.io/ott.php,0
https://www.falgunithemes.com,1
https://exe2tv2y5i.szymonpa.pl/a1legro/email@example.com,0
https://gateway.pinata.cloud/ipfs/bafybeia6fhvy2qxgdpxbwimbjbkwh6bznj3bonuyj2vdkrbk2c55o4payi/,0
https://pub-2019d8051d3048e7b5173ed6b5fbecd8.r2.dev/scrr.html,0
https://www.greenleft.org.au,1
https://www.stjosephs.hr,1
https://www.robertkuo.com,1
https://att-108246-108149.square.site/,0
"https://lizard-therapeutic-leo.glitch.me/opouilk,oik.htm",0
https://www.atlantamagazine.com,1
http://www.lionrockbatteries.com,0
https://www.revk.uk,1
https://www.underscores.fr,1
http://www.beyondparallel.sslport.work,0
https://www.icit-digital.org,1
http://www.solidrockwesleyan.ca,0
http://www.f0539494.xsph.ru,0
https://www.co.routt.co.us,1
https://www.vorstelijkbaarn.nl,1
https://dull-grandiose-letter.glitch.me/1drvspath%25255receipt%2bcopy%2525273r600045%252525file%25253da003.html,0
https://www.keyapp.nl,1
https://www.academia.org.br,1
https://yahoo-105458-109089.weeblysite.com/,0
http://www.52t34tyt43.xyz,0
https://www.ancientegyptmall.com,1
http://www.sukkargrp.com,0
https://dutsh-helppackage.ecranul.ro/public/xjc87vk4sydjkxsnrj1lzpljflhzpfou,0
https://www.nexus.fr,1
http://www.hamdam-yab-ir.gq,0
http://www.apkupload.club,0
https://maildinshaakckjnw110.firebaseapp.com/,0
https://www.chinesefashionstyle.com,1
https://dev-ingresar-validacion-bcb-0800.pantheonsite.io,0
https://www.orlandpark.org,1
https://www.cobiapp.com,1
https://www.sartoriale.com,1
https://www.anewbornnest.com,1
https://www.scots-online.org,1
https://www.fashion-forum.org,1
https://pub-36ddad98405547fdb44d423e1b1254bc.r2.dev/index.htm?email=david.campbell@halliburton.com,0
https://www.ravpower.com,1
https://www.federacioneditores.org,1
https://www.rcrwireless.com,1
https://www.indiscret.ro,1
https://www.uslegendcars.com,1
https://businessfreedomspeakingacademy.com/rpn.efiler/nsbn.php,0
http://43.134.167.94/servicelogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.232.242&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.232.242,0
https://www.d-jolly.com,1
http://www.4009997279.com,0
https://gateway.pinata.cloud/ipfs/bafybeihrqtu2tsulqryjd7622vvo4xdjdhlqrf363b425zwdvvxr2prrxi,0
http://bojangleshairdressing.co.uk/,0
https://metmsk-mwallt.godaddysites.com/,0
https://www.brussels.info,1
https://www.lemonadecelebrations.com,1
https://www.aubreymarcus.com,1
https://www.jameswhiteaward.com,1
https://www.wordsmyth.net,1
https://7p4mdvy3efd4tm2o6gu46cxnjez4czmts5tq23anjc5lxprqllcq.arweave.net/-_jb1xshr8mztvgpzwrtstpbzzoxzw1sdui6u74wwsu,0
https://www.modern-day-commando.com,1
https://sancofast.us/,0
http://mathdaz.eu5.net/index.html,0
http://www.imperioone.com,0
http://lea.hamradio.si/~s51dsw/ctis.ndmi/bmc.sipc.php,0
http://www.kilu.net,0
https://www.socialdemocrats.org,1
https://www.usd508.org,1
https://bafybeihlhgcwpv42oj2thynfuwz76iihqxqh5bkwbi5r2kjnujdbinwv4e.ipfs.cf-ipfs.com//vbxn/,0
http://smartsheet.voklop.pro,0
https://www.ogoing.com,1
http://anantla.github.io/,0
https://www.magdalenakeck.com,1
https://www.mattslandscapingandstone.com,1
https://www.marcellanyc.com,1
https://www.cambsfire.gov.uk,1
https://k3yg7p.webwave.dev/,0
https://www.geeks3d.com,1
https://moccasinfairide--ebisa1plus.repl.co/,0
https://www.opensourceecology.org,1
https://pub-8a28c03f4f5d472ca4c62f6ca574662a.r2.dev/pas0rd.htm,0
https://www.e-epih.org,1
https://www.preparedfoods.com,1
http://www.how-to-how.club,0
https://dev-ficohsasecureonline.pantheonsite.io/home.php,0
https://www.deluci.be,1
https://www.napa-net.org,1
http://rczfzqwqcp.duckdns.org,0
https://www.diannearentsen.nl,1
https://meta-business-appeal-100-29589.web.app/,0
http://www.booters.ml,0
http://meta-masken.com,0
https://www.jec.co.uk,1
https://www.moon-blog.com,1
https://www.talwargallery.com,1
http://shamefullonemigration.nouserman.repl.co,0
https://www.india-briefing.com,1
https://www.emilyaskew.com/jp,0
https://www.kona-ice.com,1
https://www.fosslinux.com,1
http://att-loginpage-661904.square.site/,0
https://www.frenchkissrecords.com,1
https://carifesta.net/wp-admin/css/colors/sunrise/spotify/webapp/login.php,0
https://sfd09-yruf23.web.app/,0
https://www.ekie-nat.ekaste.rvslvx.top,0
https://www.moov-u.pt,1
https://sodasoftheworldrivefr.web.app/,0
https://www.polyjacking.com,1
https://www.tomato-cages.com,1
https://www.carfreewalks.org,1
https://www.ntnews.com,1
https://is.gd/revocafindomestic,0
https://www.hilarispublisher.com,1
https://mail-108890.square.site/,0
https://www.megiordanophotography.com,1
https://www.nitrateville.com,1
http://fadimehala1.com/,0
https://www.ec2partner.com/ccsz/cpwebmail/cpwebmail/index.php,0
https://www.genbeta.com,1
http://www.eblaghe-snair.gq,0
https://www.connect.ecuad.ca,1
https://www.mychurchwebsite.net,1
https://www.kingice.com,1
https://4bd71852-f67f-4cd5-b98c-82cefd2137bd.id.repl.co,0
https://www.perureports.com,1
https://www.oldtownschool.org,1
http://www.only4u.eu,0
http://www.xoom.it,0
https://www.dearrivarie.com,1
https://www.pinakothek.de,1
https://www.volacci.com,1
https://aol-106784.weeblysite.com/,0
https://www.lynchburgvirginia.org,1
https://www.neurosurgeon.org,1
http://www.mangaromance.com,0
http://www.inhresidence.com.br,0
https://www.columbuszoo.org,1
http://www.amazcazm-co-jp.amaozcon.chamitan.top/,0
http://site.tokeape.com/s/gcik,0
http://www.aouynopy.ga,0
https://rack-adminpanel.web.app/,0
https://www.abbeywhisky.com,1
https://sea1skram.web.app/,0
https://www.shorturl.at/fiknr,0
https://www.organicconsumers.org,1
https://www.turtleexpedition.com,1
http://www.serversrouter.gq,0
http://www.smeemail.com,0
http://www.towardsun.net,0
https://www.omranstudies.org,1
https://www.michelonturismo.com.br,0
https://www.aassa.com,1
https://www.woodsbros.com,1
https://www.kizzykingston.com,1
https://www.gulftoday.ae,1
http://www.bird.fbcode.co,0
https://www.iswne.org,1
http://www.adfs-senate.email,0
https://www.chamber.asheboro.com,1
https://georgei.bogdanbuczek.warszawa.pl/record/email@example.com,0
https://www.jitpack.io,1
http://my-site-103att-103424.weeblysite.com/,0
https://www.dairhub.com,1
http://www.server-mr.tk,0
https://www.heyitsaura.com,1
http://mingovplobnw.tupixmoupo.ml/,0
https://www.myfeetinmotion.com,1
https://www.forwarduk.org.uk,1
https://www.strudelandcream.com,1
https://www.phenogen.org,1
https://www.getray.com,1
http://www.freegamecenter.onedumb.com,0
https://document2-be2c0.web.app/,0
https://www.cpre.org.uk,1
http://www.lxj.vvn.mybluehost.me,0
https://veru.com.au/sfr/espace%20client%20sfr%20-%20gestion%20de%20mon%20compte%20sfr.php,0
https://www.ruijiabeauty.com,1
http://www.ultrasesebible.biz,0
https://www.law.cornell.edu,1
https://www.computertalk.com,1
http://www.smp-smkbisnisinformatika.com,0
https://www.gasserchair.com,1
http://www.0httpsmining.bitcoin.cz,0
https://www.dayandnightwatches.com,1
https://my-business-107516-103729.square.site/,0
https://www.chorusandverse.com,1
https://20025364665654.my.id/idverif.php?section_id=13-howtocontactmeta,0
https://www.boutiqueacademia.com,1
https://www.foodrockett.com,1
http://www.casfetaudsm.org,0
https://yaahooattmail.boxmode.io/,0
https://www.williamwellmanjr.com,1
https://www.bluerobot.com,1
https://www.ccc.govt.nz,1
https://www.jmag-international.com,1
https://www.camillamorrison.com,1
https://www.cremagazin.de,1
http://www.smemy.com,0
https://www.vermontlaw.edu,1
